Tabela_ID;Titulo_Tabela;Categoria;Brasil;Norte;Nordeste;Sudeste;Sul;Centro-Oeste
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Vendedores e prestadores de serviço do comércio;3.3;8.2;4.7;7;10;14.5
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Trabalhadores agrícolas;2.6;5.3;3.6;7.4;7.9;8.8
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Trabalhadores da produção de bens e serviços e de reparação e manutenção;2.2;6.7;3.8;3.5;5.9;8.4
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Membros das forças armadas e auxiliares;28.3;44;51.6;53.4;55.4;100.1
1.3.13.1;"Tabela 1.3.13.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos ocupacionais no trabalho principal - 2015";Ocupações maldefinidas;59.5;-;100.6;73.5;-;-
;;;;;;;;
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Total;0.3;0.8;0.6;0.4;0.8;0.7
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Agrícola;2.2;4.2;3;5.9;6.4;5.7
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Indústria;1.3;4.7;3.2;2;3;4
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Indústria de transformação;1.4;5.3;3.3;2;3.1;4.1
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Construção;1.1;2.7;2.2;1.9;2.7;2.8
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Comércio e reparação;0.9;2.2;1.7;1.5;2.1;2.3
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Alojamento e alimentação;1.6;3.8;2.6;2.6;4.9;3.8
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";"Transporte; armazenagem e comunicação";1.3;3.4;2.7;2;3;3.3
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Administração pública;1.5;3.3;2.7;2.9;3.7;3.7
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";"Educação; saúde e serviços sociais";1;2.8;2;1.7;2.5;2.8
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Serviços domésticos;1.3;3.2;2.6;2.2;3.5;3.2
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";"Outros serviços coletivos; sociais e pessoais";1.4;3.9;2.9;2.2;3.6;4.2
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Outras atividades;1.2;3.4;2.4;1.7;2.6;3.1
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Atividades maldefinidas;11;25.9;17.7;18.2;35.6;40.5
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Possuíam;0.3;1.1;0.9;0.5;0.8;0.8
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Agrícola;2.6;5.5;3.5;6.1;6.9;6.1
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Indústria;1.3;3.7;3.1;2;3;3.9
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Indústria de transformação;1.4;4;3.3;2.1;3.1;4
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Construção;1.2;3;2.5;2;2.9;3
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Comércio e reparação;0.9;2.4;1.8;1.5;2.2;2.3
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Alojamento e alimentação;1.6;3.7;2.8;2.7;5;3.8
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";"Transporte; armazenagem e comunicação";1.3;3.4;2.8;2.1;2.9;3.4
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Administração pública;1.5;3.5;2.8;2.9;3.7;3.7
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";"Educação; saúde e serviços sociais";1.1;2.7;2.1;1.8;2.5;2.8
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Serviços domésticos;1.4;3.6;2.7;2.3;3.8;3.3
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";"Outros serviços coletivos; sociais e pessoais";1.5;4.1;3;2.3;3.6;4.3
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Outras atividades;1.2;3.5;2.4;1.8;2.7;3.1
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Atividades maldefinidas;12.4;29.7;17.9;21.2;35.6;58.2
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Não possuíam;1.5;3.3;2.4;2.8;4.2;5.8
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Agrícola;2.6;5.3;3.6;7.4;7.9;8.7
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Indústria;3.8;12.8;7.3;5.5;8.1;13.6
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Indústria de transformação;3.8;13.9;7.3;5.6;8.2;13.7
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Construção;2.6;7.3;4.1;4.6;7.2;9.2
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Comércio e reparação;2.7;6.3;4.2;5.2;7.5;10.6
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Alojamento e alimentação;4.5;10.1;7.4;8.4;13.1;14.9
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";"Transporte; armazenagem e comunicação";5.1;12;8.5;8.8;14.6;24
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Administração pública;6.2;10.5;10.6;12;18.7;21.5
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";"Educação; saúde e serviços sociais";4.8;13;8.1;8.1;12.7;16.5
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Serviços domésticos;3.1;6.2;5;5.5;9;10.3
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";"Outros serviços coletivos; sociais e pessoais";6;14.5;10.6;9.9;16.6;21.6
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Outras atividades;6.2;15.4;12.5;8.8;14.8;19.5
1.3.14.1;"Tabela 1.3.14.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal e os grupamentos de atividade do trabalho principal - 2015";Atividades maldefinidas;22.9;47.8;56.2;32.4;-;58.2
;;;;;;;;
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Total;0.3;0.8;0.6;0.4;0.8;0.7
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Empregado e trabalhador doméstico;0.4;1.1;0.9;0.5;1;0.9
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Com carteira de trabalho assinada;0.6;2;1.5;0.9;1.4;1.5
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Militar e funcionário público estatutário;1.3;3.1;2.5;2.4;3.2;3.3
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Outro sem carteira de trabalho assinada;0.8;1.8;1.3;1.5;2;2.2
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Empregado;0.4;1.1;1;0.6;1;1
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Com carteira de trabalho assinada;0.6;2;1.6;0.9;1.4;1.5
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Militar e funcionário público estatutário;1.3;3.1;2.5;2.4;3.2;3.3
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Outro sem carteira de trabalho assinada;0.9;2;1.5;1.7;2.6;2.6
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Conta própria;0.7;2;1.4;1.2;2.1;2.2
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Empregador;2.1;5.6;4.8;3.5;4.4;5.1
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Não remunerado;3.2;6.9;5.1;7.8;7.6;8.4
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Trabalhador na produção para o próprio consumo ou na construção para o próprio uso;4;9.9;6.1;8.5;9.6;11
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Possuíam;0.3;1.1;0.9;0.5;0.8;0.8
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Empregado e trabalhador doméstico;0.4;1.3;1.1;0.6;1.1;1
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Com carteira de trabalho assinada;0.6;2.1;1.6;0.9;1.5;1.5
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Militar e funcionário público estatutário;1.4;3.2;2.6;2.4;3.2;3.4
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Outro sem carteira de trabalho assinada;0.8;2;1.5;1.5;2.1;2.2
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Empregado;0.5;1.4;1.1;0.7;1.1;1.1
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Com carteira de trabalho assinada;0.6;2.1;1.6;0.9;1.5;1.5
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Militar e funcionário público estatutário;1.4;3.2;2.6;2.4;3.2;3.4
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Outro sem carteira de trabalho assinada;0.9;2.2;1.6;1.7;2.5;2.6
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Conta própria;0.7;1.9;1.4;1.2;1.9;2.3
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Empregador;2.2;5.9;5;3.6;4.5;5.3
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Não remunerado;3.2;8;4.7;7.3;7.8;8.5
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Trabalhador na produção para o próprio consumo ou na construção para o próprio uso;4.2;9.1;6.7;8.5;11.5;12.5
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Não possuíam;1.5;3.3;2.4;2.8;4.2;5.8
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Empregado e trabalhador doméstico;1.5;3.8;2.4;2.8;4.1;5.8
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Com carteira de trabalho assinada;2.2;5.9;4.7;3.3;5;7.2
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Militar e funcionário público estatutário;5.4;12.3;9.5;10.1;13.9;18.1
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Outro sem carteira de trabalho assinada;2;4.4;2.7;4.5;7;8.3
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Empregado;1.6;4.2;2.7;3;4.6;6.2
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Com carteira de trabalho assinada;2.3;6.3;4.9;3.5;5.3;7.4
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Militar e funcionário público estatutário;5.4;12.3;9.5;10.1;13.9;18.1
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Outro sem carteira de trabalho assinada;2.3;5.1;3.1;5.5;9;9.8
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Conta própria;2.2;5.9;3.3;3.8;7.4;7.7
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Empregador;7.5;16.4;13.4;13.6;19.3;26.1
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Não remunerado;5.3;9.2;8.8;14.2;13.7;16.7
1.3.15.1;"Tabela 1.3.15.1a - Coeficientes de variação das estimativas de pessoas de 10 anos ou mais de idade; ocupadas na semana de referência; por Grandes Regiões; segundo a posse de telefone móvel celular para uso pessoal; a posição na ocupação e a categoria do emprego no trabalho principal - 2015";Trabalhador na produção para o próprio consumo ou na construção para o próprio uso;4.7;12.3;6.8;10.5;10.4;15.3
;;;;;;;;
